let_mev_cm2_mg,initial_state,case_id,run_id,time_s,vce_v,ic_a_um,tmax_k,tpre_k,delta_t_k,power_w_um,source_path,source_sha256,source_row
150.0,thermal-steady,A01_v2500_let150_y3p5_thermal,A01_v2500_let150_y3p5_thermal__transient_to60_affinity_retry1__20260713T110749704Z__9e3892c2,8.82492675781e-11,2500.0,1.31308679354e-07,324.633215689,324.633215689,0.0,0.000328271698385,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_thermal_raw.csv,d483c62aaa1446effaa96a70be6b081d99c39cc679b4b5280b258b8de0541f64,20
150.0,thermal-steady,A01_v2500_let150_y3p5_thermal,A01_v2500_let150_y3p5_thermal__transient_to60_affinity_retry1__20260713T110749704Z__9e3892c2,9.01242675781e-11,2500.0,1.42385350327e-07,324.633215689,324.633215689,0.0,0.0003559633758175,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_thermal_raw.csv,d483c62aaa1446effaa96a70be6b081d99c39cc679b4b5280b258b8de0541f64,21
150.0,thermal-steady,A01_v2500_let150_y3p5_thermal,A01_v2500_let150_y3p5_thermal__transient_to60_affinity_retry1__20260713T110749704Z__9e3892c2,9.15305175781e-11,2500.0,4.53607471853e-07,324.633215689,324.633215689,0.0,0.0011340186796325001,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_thermal_raw.csv,d483c62aaa1446effaa96a70be6b081d99c39cc679b4b5280b258b8de0541f64,22
150.0,thermal-steady,A01_v2500_let150_y3p5_thermal,A01_v2500_let150_y3p5_thermal__transient_to60_affinity_retry1__20260713T110749704Z__9e3892c2,9.36398925781e-11,2500.0,2.06845261351e-05,324.633215693,324.633215689,4.000014541816199e-09,0.051711315337749995,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_thermal_raw.csv,d483c62aaa1446effaa96a70be6b081d99c39cc679b4b5280b258b8de0541f64,23
150.0,thermal-steady,A01_v2500_let150_y3p5_thermal,A01_v2500_let150_y3p5_thermal__transient_to60_affinity_retry1__20260713T110749704Z__9e3892c2,9.52219238281e-11,2500.0,0.000180586847747,324.633215715,324.633215689,2.6000009256677004e-08,0.4514671193675,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_thermal_raw.csv,d483c62aaa1446effaa96a70be6b081d99c39cc679b4b5280b258b8de0541f64,24
150.0,thermal-steady,A01_v2500_let150_y3p5_thermal,A01_v2500_let150_y3p5_thermal__transient_to60_affinity_retry1__20260713T110749704Z__9e3892c2,9.58151855469e-11,2500.0,0.000162185829992,324.633215726,324.633215689,3.7000006614107406e-08,0.40546457498,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_thermal_raw.csv,d483c62aaa1446effaa96a70be6b081d99c39cc679b4b5280b258b8de0541f64,25
150.0,thermal-steady,A01_v2500_let150_y3p5_thermal,A01_v2500_let150_y3p5_thermal__transient_to60_affinity_retry1__20260713T110749704Z__9e3892c2,9.6705078125e-11,2500.0,2.87460578812e-05,324.633215743,324.633215689,5.3999997362552676e-08,0.071865144703,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_thermal_raw.csv,d483c62aaa1446effaa96a70be6b081d99c39cc679b4b5280b258b8de0541f64,26
150.0,thermal-steady,A01_v2500_let150_y3p5_thermal,A01_v2500_let150_y3p5_thermal__transient_to60_affinity_retry1__20260713T110749704Z__9e3892c2,9.73525390625e-11,2500.0,3.73205408926e-06,324.633215756,324.633215689,6.700003041260061e-08,0.00933013522315,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_thermal_raw.csv,d483c62aaa1446effaa96a70be6b081d99c39cc679b4b5280b258b8de0541f64,27
150.0,thermal-steady,A01_v2500_let150_y3p5_thermal,A01_v2500_let150_y3p5_thermal__transient_to60_affinity_retry1__20260713T110749704Z__9e3892c2,9.8e-11,2500.0,1.74395597626e-06,324.633215768,324.633215689,7.900001719463035e-08,0.00435988994065,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_thermal_raw.csv,d483c62aaa1446effaa96a70be6b081d99c39cc679b4b5280b258b8de0541f64,28
150.0,thermal-steady,A01_v2500_let150_y3p5_thermal,A01_v2500_let150_y3p5_thermal__transient_to60_affinity_retry1__20260713T110749704Z__9e3892c2,9.82e-11,2500.0,1.60503804192e-06,324.633215772,324.633215689,8.300003173644654e-08,0.0040125951048,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_thermal_raw.csv,d483c62aaa1446effaa96a70be6b081d99c39cc679b4b5280b258b8de0541f64,29
150.0,thermal-steady,A01_v2500_let150_y3p5_thermal,A01_v2500_let150_y3p5_thermal__transient_to60_affinity_retry1__20260713T110749704Z__9e3892c2,9.84e-11,2500.0,1.55223880528e-06,324.633215776,324.633215689,8.699998943484388e-08,0.0038805970132,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_thermal_raw.csv,d483c62aaa1446effaa96a70be6b081d99c39cc679b4b5280b258b8de0541f64,30
150.0,thermal-steady,A01_v2500_let150_y3p5_thermal,A01_v2500_let150_y3p5_thermal__transient_to60_affinity_retry1__20260713T110749704Z__9e3892c2,9.86e-11,2500.0,1.51116251547e-06,324.63321578,324.633215689,9.100000397666008e-08,0.0037779062886750003,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_thermal_raw.csv,d483c62aaa1446effaa96a70be6b081d99c39cc679b4b5280b258b8de0541f64,31
150.0,thermal-steady,A01_v2500_let150_y3p5_thermal,A01_v2500_let150_y3p5_thermal__transient_to60_affinity_retry1__20260713T110749704Z__9e3892c2,9.88e-11,2500.0,1.47692589888e-06,324.633215784,324.633215689,9.500001851847628e-08,0.0036923147472,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_thermal_raw.csv,d483c62aaa1446effaa96a70be6b081d99c39cc679b4b5280b258b8de0541f64,32
150.0,thermal-steady,A01_v2500_let150_y3p5_thermal,A01_v2500_let150_y3p5_thermal__transient_to60_affinity_retry1__20260713T110749704Z__9e3892c2,9.9e-11,2500.0,1.45065117357e-06,324.633215788,324.633215689,9.899997621687362e-08,0.0036266279339249997,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_thermal_raw.csv,d483c62aaa1446effaa96a70be6b081d99c39cc679b4b5280b258b8de0541f64,33
150.0,thermal-steady,A01_v2500_let150_y3p5_thermal,A01_v2500_let150_y3p5_thermal__transient_to60_affinity_retry1__20260713T110749704Z__9e3892c2,9.92e-11,2500.0,1.43145163445e-06,324.633215792,324.633215689,1.0299999075868982e-07,0.003578629086125,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_thermal_raw.csv,d483c62aaa1446effaa96a70be6b081d99c39cc679b4b5280b258b8de0541f64,34
150.0,thermal-steady,A01_v2500_let150_y3p5_thermal,A01_v2500_let150_y3p5_thermal__transient_to60_affinity_retry1__20260713T110749704Z__9e3892c2,9.94e-11,2500.0,1.41763234228e-06,324.633215796,324.633215689,1.0700000530050602e-07,0.0035440808557000002,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_thermal_raw.csv,d483c62aaa1446effaa96a70be6b081d99c39cc679b4b5280b258b8de0541f64,35
150.0,thermal-steady,A01_v2500_let150_y3p5_thermal,A01_v2500_let150_y3p5_thermal__transient_to60_affinity_retry1__20260713T110749704Z__9e3892c2,9.96e-11,2500.0,1.40767186861e-06,324.6332158,324.633215689,1.1100001984232222e-07,0.003519179671525,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_thermal_raw.csv,d483c62aaa1446effaa96a70be6b081d99c39cc679b4b5280b258b8de0541f64,36
150.0,thermal-steady,A01_v2500_let150_y3p5_thermal,A01_v2500_let150_y3p5_thermal__transient_to60_affinity_retry1__20260713T110749704Z__9e3892c2,9.98e-11,2500.0,1.40031497786e-06,324.633215804,324.633215689,1.1499997754071956e-07,0.00350078744465,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_thermal_raw.csv,d483c62aaa1446effaa96a70be6b081d99c39cc679b4b5280b258b8de0541f64,37
150.0,thermal-steady,A01_v2500_let150_y3p5_thermal,A01_v2500_let150_y3p5_thermal__transient_to60_affinity_retry1__20260713T110749704Z__9e3892c2,1e-10,2500.0,1.39443236768e-06,324.633215807,324.633215689,1.1800000265793642e-07,0.0034860809192000003,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_thermal_raw.csv,d483c62aaa1446effaa96a70be6b081d99c39cc679b4b5280b258b8de0541f64,38
150.0,thermal-steady,A01_v2500_let150_y3p5_thermal,A01_v2500_let150_y3p5_thermal__transient_to60_affinity_retry1__20260713T110749704Z__9e3892c2,1.002e-10,2500.0,1.3888320174e-06,324.633215811,324.633215689,1.2200001719975262e-07,0.0034720800435000003,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_thermal_raw.csv,d483c62aaa1446effaa96a70be6b081d99c39cc679b4b5280b258b8de0541f64,39
150.0,thermal-steady,A01_v2500_let150_y3p5_thermal,A01_v2500_let150_y3p5_thermal__transient_to60_affinity_retry1__20260713T110749704Z__9e3892c2,1.004e-10,2500.0,1.38229038374e-06,324.633215815,324.633215689,1.2600003174156882e-07,0.00345572595935,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_thermal_raw.csv,d483c62aaa1446effaa96a70be6b081d99c39cc679b4b5280b258b8de0541f64,40
150.0,thermal-steady,A01_v2500_let150_y3p5_thermal,A01_v2500_let150_y3p5_thermal__transient_to60_affinity_retry1__20260713T110749704Z__9e3892c2,1.006e-10,2500.0,1.37393922651e-06,324.633215819,324.633215689,1.2999998943996616e-07,0.003434848066275,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_thermal_raw.csv,d483c62aaa1446effaa96a70be6b081d99c39cc679b4b5280b258b8de0541f64,41
150.0,thermal-steady,A01_v2500_let150_y3p5_thermal,A01_v2500_let150_y3p5_thermal__transient_to60_affinity_retry1__20260713T110749704Z__9e3892c2,1.008e-10,2500.0,1.36379564113e-06,324.633215823,324.633215689,1.3400000398178236e-07,0.003409489102825,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_thermal_raw.csv,d483c62aaa1446effaa96a70be6b081d99c39cc679b4b5280b258b8de0541f64,42
150.0,thermal-steady,A01_v2500_let150_y3p5_thermal,A01_v2500_let150_y3p5_thermal__transient_to60_affinity_retry1__20260713T110749704Z__9e3892c2,1.01e-10,2500.0,1.3527957258e-06,324.633215827,324.633215689,1.3800001852359856e-07,0.0033819893145,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_thermal_raw.csv,d483c62aaa1446effaa96a70be6b081d99c39cc679b4b5280b258b8de0541f64,43
150.0,thermal-steady,A01_v2500_let150_y3p5_thermal,A01_v2500_let150_y3p5_thermal__transient_to60_affinity_retry1__20260713T110749704Z__9e3892c2,1.012e-10,2500.0,1.34212676342e-06,324.633215831,324.633215689,1.419999762219959e-07,0.00335531690855,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_thermal_raw.csv,d483c62aaa1446effaa96a70be6b081d99c39cc679b4b5280b258b8de0541f64,44
150.0,thermal-steady,A01_v2500_let150_y3p5_thermal,A01_v2500_let150_y3p5_thermal__transient_to60_affinity_retry1__20260713T110749704Z__9e3892c2,1.014e-10,2500.0,1.3325850196e-06,324.633215835,324.633215689,1.459999907638121e-07,0.003331462549,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_thermal_raw.csv,d483c62aaa1446effaa96a70be6b081d99c39cc679b4b5280b258b8de0541f64,45
150.0,thermal-steady,A01_v2500_let150_y3p5_thermal,A01_v2500_let150_y3p5_thermal__transient_to60_affinity_retry1__20260713T110749704Z__9e3892c2,1.016e-10,2500.0,1.32444192693e-06,324.633215839,324.633215689,1.500000053056283e-07,0.0033111048173250003,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_thermal_raw.csv,d483c62aaa1446effaa96a70be6b081d99c39cc679b4b5280b258b8de0541f64,46
150.0,thermal-steady,A01_v2500_let150_y3p5_thermal,A01_v2500_let150_y3p5_thermal__transient_to60_affinity_retry1__20260713T110749704Z__9e3892c2,1.018e-10,2500.0,1.3176181826e-06,324.633215843,324.633215689,1.540000198474445e-07,0.0032940454565,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_thermal_raw.csv,d483c62aaa1446effaa96a70be6b081d99c39cc679b4b5280b258b8de0541f64,47
150.0,thermal-steady,A01_v2500_let150_y3p5_thermal,A01_v2500_let150_y3p5_thermal__transient_to60_affinity_retry1__20260713T110749704Z__9e3892c2,1.02e-10,2500.0,1.31187605377e-06,324.633215847,324.633215689,1.5799997754584183e-07,0.003279690134425,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_thermal_raw.csv,d483c62aaa1446effaa96a70be6b081d99c39cc679b4b5280b258b8de0541f64,48
150.0,thermal-steady,A01_v2500_let150_y3p5_thermal,A01_v2500_let150_y3p5_thermal__transient_to60_affinity_retry1__20260713T110749704Z__9e3892c2,1.022e-10,2500.0,1.30692791081e-06,324.633215851,324.633215689,1.6199999208765803e-07,0.0032673197770249998,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_thermal_raw.csv,d483c62aaa1446effaa96a70be6b081d99c39cc679b4b5280b258b8de0541f64,49
150.0,thermal-steady,A01_v2500_let150_y3p5_thermal,A01_v2500_let150_y3p5_thermal__transient_to60_affinity_retry1__20260713T110749704Z__9e3892c2,1.0248e-10,2500.0,1.30156156583e-06,324.633215856,324.633215689,1.6699999605407356e-07,0.0032539039145749998,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_thermal_raw.csv,d483c62aaa1446effaa96a70be6b081d99c39cc679b4b5280b258b8de0541f64,50
150.0,thermal-steady,A01_v2500_let150_y3p5_thermal,A01_v2500_let150_y3p5_thermal__transient_to60_affinity_retry1__20260713T110749704Z__9e3892c2,1.02872e-10,2500.0,1.29523213428e-06,324.633215864,324.633215689,1.7500002513770596e-07,0.0032380803357000003,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_thermal_raw.csv,d483c62aaa1446effaa96a70be6b081d99c39cc679b4b5280b258b8de0541f64,51
150.0,thermal-steady,A01_v2500_let150_y3p5_thermal,A01_v2500_let150_y3p5_thermal__transient_to60_affinity_retry1__20260713T110749704Z__9e3892c2,1.034208e-10,2500.0,1.28541842809e-06,324.633215875,324.633215689,1.8600002249513636e-07,0.0032135460702249997,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_thermal_raw.csv,d483c62aaa1446effaa96a70be6b081d99c39cc679b4b5280b258b8de0541f64,52
150.0,thermal-steady,A01_v2500_let150_y3p5_thermal,A01_v2500_let150_y3p5_thermal__transient_to60_affinity_retry1__20260713T110749704Z__9e3892c2,1.0418912e-10,2500.0,1.27049696087e-06,324.63321589,324.633215689,2.009999775509641e-07,0.003176242402175,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_thermal_raw.csv,d483c62aaa1446effaa96a70be6b081d99c39cc679b4b5280b258b8de0541f64,53
150.0,thermal-steady,A01_v2500_let150_y3p5_thermal,A01_v2500_let150_y3p5_thermal__transient_to60_affinity_retry1__20260713T110749704Z__9e3892c2,1.05264768e-10,2500.0,1.25522402128e-06,324.633215911,324.633215689,2.2199998284122557e-07,0.0031380600531999998,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_thermal_raw.csv,d483c62aaa1446effaa96a70be6b081d99c39cc679b4b5280b258b8de0541f64,54
150.0,thermal-steady,A01_v2500_let150_y3p5_thermal,A01_v2500_let150_y3p5_thermal__transient_to60_affinity_retry1__20260713T110749704Z__9e3892c2,1.067706752e-10,2500.0,1.23696435066e-06,324.633215941,324.633215689,2.520000066397188e-07,0.0030924108766500003,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_thermal_raw.csv,d483c62aaa1446effaa96a70be6b081d99c39cc679b4b5280b258b8de0541f64,55
150.0,thermal-steady,A01_v2500_let150_y3p5_thermal,A01_v2500_let150_y3p5_thermal__transient_to60_affinity_retry1__20260713T110749704Z__9e3892c2,1.0887894528e-10,2500.0,1.21309421106e-06,324.633215983,324.633215689,2.940000172202417e-07,0.00303273552765,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_thermal_raw.csv,d483c62aaa1446effaa96a70be6b081d99c39cc679b4b5280b258b8de0541f64,56
150.0,thermal-steady,A01_v2500_let150_y3p5_thermal,A01_v2500_let150_y3p5_thermal__transient_to60_affinity_retry1__20260713T110749704Z__9e3892c2,1.11830523392e-10,2500.0,1.18471951331e-06,324.633216043,324.633215689,3.5400000797380926e-07,0.0029617987832750003,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_thermal_raw.csv,d483c62aaa1446effaa96a70be6b081d99c39cc679b4b5280b258b8de0541f64,57
150.0,thermal-steady,A01_v2500_let150_y3p5_thermal,A01_v2500_let150_y3p5_thermal__transient_to60_affinity_retry1__20260713T110749704Z__9e3892c2,1.15962732749e-10,2500.0,1.15485344364e-06,324.633216126,324.633215689,4.3699998286683694e-07,0.0028871336091,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_thermal_raw.csv,d483c62aaa1446effaa96a70be6b081d99c39cc679b4b5280b258b8de0541f64,58
150.0,thermal-steady,A01_v2500_let150_y3p5_thermal,A01_v2500_let150_y3p5_thermal__transient_to60_affinity_retry1__20260713T110749704Z__9e3892c2,1.21747825848e-10,2500.0,1.12777086066e-06,324.633216245,324.633215689,5.560000317927916e-07,0.00281942715165,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_thermal_raw.csv,d483c62aaa1446effaa96a70be6b081d99c39cc679b4b5280b258b8de0541f64,59
150.0,thermal-steady,A01_v2500_let150_y3p5_thermal,A01_v2500_let150_y3p5_thermal__transient_to60_affinity_retry1__20260713T110749704Z__9e3892c2,1.25797391018e-10,2500.0,1.10573565737e-06,324.633216329,324.633215689,6.399999961104186e-07,0.002764339143425,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_thermal_raw.csv,d483c62aaa1446effaa96a70be6b081d99c39cc679b4b5280b258b8de0541f64,60
150.0,thermal-steady,A01_v2500_let150_y3p5_thermal,A01_v2500_let150_y3p5_thermal__transient_to60_affinity_retry1__20260713T110749704Z__9e3892c2,1.31466782256e-10,2500.0,1.09780804715e-06,324.633216448,324.633215689,7.589999881929543e-07,0.002744520117875,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_thermal_raw.csv,d483c62aaa1446effaa96a70be6b081d99c39cc679b4b5280b258b8de0541f64,61
150.0,thermal-steady,A01_v2500_let150_y3p5_thermal,A01_v2500_let150_y3p5_thermal__transient_to60_affinity_retry1__20260713T110749704Z__9e3892c2,1.39403929988e-10,2500.0,1.09837014016e-06,324.633216617,324.633215689,9.280000199396454e-07,0.0027459253503999996,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_thermal_raw.csv,d483c62aaa1446effaa96a70be6b081d99c39cc679b4b5280b258b8de0541f64,62
150.0,thermal-steady,A01_v2500_let150_y3p5_thermal,A01_v2500_let150_y3p5_thermal__transient_to60_affinity_retry1__20260713T110749704Z__9e3892c2,1.50515936814e-10,2500.0,1.10063609573e-06,324.633216858,324.633215689,1.1690000292219338e-06,0.002751590239325,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_thermal_raw.csv,d483c62aaa1446effaa96a70be6b081d99c39cc679b4b5280b258b8de0541f64,63
150.0,thermal-steady,A01_v2500_let150_y3p5_thermal,A01_v2500_let150_y3p5_thermal__transient_to60_affinity_retry1__20260713T110749704Z__9e3892c2,1.66072746369e-10,2500.0,1.09635225236e-06,324.633217207,324.633215689,1.5179999763859087e-06,0.0027408806309,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_thermal_raw.csv,d483c62aaa1446effaa96a70be6b081d99c39cc679b4b5280b258b8de0541f64,64
150.0,thermal-steady,A01_v2500_let150_y3p5_thermal,A01_v2500_let150_y3p5_thermal__transient_to60_affinity_retry1__20260713T110749704Z__9e3892c2,1.87852279747e-10,2500.0,1.0850552667e-06,324.633217714,324.633215689,2.025000014782563e-06,0.00271263816675,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_thermal_raw.csv,d483c62aaa1446effaa96a70be6b081d99c39cc679b4b5280b258b8de0541f64,65
150.0,thermal-steady,A01_v2500_let150_y3p5_thermal,A01_v2500_let150_y3p5_thermal__transient_to60_affinity_retry1__20260713T110749704Z__9e3892c2,2.18343626477e-10,2500.0,1.07484778075e-06,324.633218462,324.633215689,2.773000005618087e-06,0.002687119451875,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_thermal_raw.csv,d483c62aaa1446effaa96a70be6b081d99c39cc679b4b5280b258b8de0541f64,66
150.0,thermal-steady,A01_v2500_let150_y3p5_thermal,A01_v2500_let150_y3p5_thermal__transient_to60_affinity_retry1__20260713T110749704Z__9e3892c2,2.61031511898e-10,2500.0,1.07142371169e-06,324.633219584,324.633215689,3.895000020293082e-06,0.002678559279225,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_thermal_raw.csv,d483c62aaa1446effaa96a70be6b081d99c39cc679b4b5280b258b8de0541f64,67
150.0,thermal-steady,A01_v2500_let150_y3p5_thermal,A01_v2500_let150_y3p5_thermal__transient_to60_affinity_retry1__20260713T110749704Z__9e3892c2,3.20794551487e-10,2500.0,1.07564217325e-06,324.633221301,324.633215689,5.6119999953807564e-06,0.002689105433125,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let150_thermal_raw.csv,d483c62aaa1446effaa96a70be6b081d99c39cc679b4b5280b258b8de0541f64,68
